holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,weekend,hour_sin,hour_cos,is_clear,has_rain,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
,279.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 17:00:00,3833,17,6,1,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1526577000151419,0.2885732293462268,Medium
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 18:00:00,4015,18,6,1,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.15659151068389476,0.38017069834812034,Medium
,278.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 19:00:00,3382,19,6,1,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2478559181989377,0.06159268802834765,Medium
,276.79,0.0,0.0,75,Clouds,broken clouds,2012-10-07 20:00:00,2815,20,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3517085198539889,-0.2237686577083208,Medium
,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 21:00:00,2110,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4351053060315306,-0.57858302939148,Medium
,274.88,0.0,0.0,75,Clouds,broken clouds,2012-10-07 22:00:00,1555,22,6,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5019800874003156,-0.857904981567584,Medium
,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,23,6,1,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5775092522403517,-1.1578615284089497,Low
Columbus Day,273.08,0.0,0.0,20,Clouds,few clouds,2012-10-08 00:00:00,455,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6435972714753871,-1.4115160579526551,Low
,272.62,0.0,0.0,20,Clouds,few clouds,2012-10-08 01:00:00,336,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6797883296279035,-1.4714067107615856,Low
,271.78,0.0,0.0,1,Clear,sky is clear,2012-10-08 02:00:00,265,2,0,0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.745876348862939,-1.5071397893282583,Low
,271.05,0.0,0.0,1,Clear,sky is clear,2012-10-08 03:00:00,314,3,0,0,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8033099846267144,-1.4824789322892868,Low
,270.63,0.0,0.0,1,Clear,sky is clear,2012-10-08 04:00:00,779,4,0,0,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8363539942442322,-1.248452431817416,Low
,270.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 05:00:00,2571,5,0,0,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.8599568582567448,-0.34656966010646384,Medium
,269.61,0.0,0.0,20,Clouds,few clouds,2012-10-08 06:00:00,5563,6,0,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9166037318867707,1.1592524676609295,High
,270.01,0.0,0.0,20,Clouds,few clouds,2012-10-08 07:00:00,6676,7,0,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8851332465367568,1.7194062204032787,High
,271.23,0.0,0.0,20,Clouds,few clouds,2012-10-08 08:00:00,5966,8,0,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7891482662192069,1.362075434736551,High
,273.71,0.0,0.0,20,Clouds,few clouds,2012-10-08 09:00:00,4832,9,0,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5940312570491127,0.791352743263214,Medium
,276.77,0.0,0.0,20,Clouds,few clouds,2012-10-08 10:00:00,4395,10,0,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3532820441214927,0.5714181610993267,Medium
,279.47,0.0,0.0,20,Clouds,few clouds,2012-10-08 11:00:00,4411,11,0,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14085626800888335,0.579470685846746,Medium
,279.84,0.0,0.0,1,Clear,sky is clear,2012-10-08 12:00:00,4648,12,0,0,1.2246467991473532e-16,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.11174606906012295,0.6987487086678931,Medium
,282.34,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 13:00:00,4602,13,0,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08494446437747499,0.6755977000190628,Medium
,282.94,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 14:00:00,5125,14,0,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13215019240250028,0.9388146027003285,High
,283.48,0.0,0.0,1,Clear,sky is clear,2012-10-08 15:00:00,5502,15,0,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,0,0,0,0,0,0,0,0.17463534762502306,1.1285522170613937,High
,284.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 16:00:00,5979,16,0,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,0,0,0,0,0,0,0,0.24151012899380367,1.3686181110938291,High
,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663,17,0,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25331156100006225,1.2095807473322995,High
,284.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 18:00:00,4259,18,0,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23364250765630243,0.5029717007462634,Medium
,281.99,0.0,0.0,20,Clouds,few clouds,2012-10-08 19:00:00,3069,19,0,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05740778969621396,-0.09593482734304076,Medium
,279.81,0.0,0.0,1,Clear,sky is clear,2012-10-08 20:00:00,2378,20,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.11410635546137199,-0.4437032398722081,Medium
,279.35,0.0,0.0,1,Clear,sky is clear,2012-10-08 21:00:00,2030,21,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.1502974136138884,-0.6188456531285761,Medium
,278.9,0.0,0.0,1,Clear,sky is clear,2012-10-08 22:00:00,1400,22,0,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.1857017096326596,-0.9359138150582077,Medium
,278.46,0.0,0.0,1,Clear,sky is clear,2012-10-08 23:00:00,917,23,0,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.22031924351767668,-1.1789994058709252,Low
,277.78,0.0,0.0,1,Clear,sky is clear,2012-10-09 00:00:00,515,0,1,0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.27381906861270383,-1.3813190901498331,Low
,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,1,1,0,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.3139439374339731,-1.4885183258498513,Low
,277.47,0.0,0.0,1,Clear,sky is clear,2012-10-09 02:00:00,251,2,1,0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.2982086947589617,-1.51418574848225,Low
,276.97,0.0,0.0,20,Clouds,few clouds,2012-10-09 04:00:00,798,4,1,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3375468014464813,-1.2388900586798557,Low
,276.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 05:00:00,2678,5,1,0,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3729510974652525,-0.29271840085809786,Medium
,276.6,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 06:00:00,5733,6,1,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3666570003952461,1.2448105431022587,High
,277.31,0.0,0.0,75,Clouds,broken clouds,2012-10-09 07:00:00,6449,7,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.31079688889896995,1.6051610255492685,High
,278.38,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 08:00:00,5765,8,1,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.22661334058767854,1.260915592597097,High
,279.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 09:00:00,5599,9,1,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1502974136138884,1.1773706483426227,High
,281.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 10:00:00,4534,10,1,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008628537403689312,0.6413744698425312,Medium
,283.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 11:00:00,4691,11,1,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1455251486762582,0.7203898689265822,Medium
,284.08,0.0,0.0,75,Clouds,broken clouds,2012-10-09 12:00:00,5067,12,1,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22184107565004388,0.9096242004909337,High
,285.14,0.0,0.0,75,Clouds,broken clouds,2012-10-09 13:00:00,5030,13,1,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3052378618275856,0.8910027370125269,High
,286.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 14:00:00,5300,14,1,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40043608001138586,1.026889092125226,High
,287.23,0.0,0.0,100,Rain,light rain,2012-10-09 15:00:00,5777,15,1,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46967114778142,1.2669549861576614,High
,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 16:00:00,6349,16,1,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5719502251689673,1.5548327458778983,High
,290.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 17:00:00,6127,17,1,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.716714457779042,1.4431039650074569,High
,290.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 18:00:00,4460,18,1,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6978321665690318,0.6041315428857172,Medium
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-09 19:00:00,3418,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5979133755827335,0.07971086871004088,Medium
,287.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 20:00:00,2775,20,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4798990555201747,-0.24389996957686885,Medium
,285.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 21:00:00,2306,21,1,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30287757542633653,-0.4799396012355946,Medium
,283.46,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 22:00:00,1846,22,1,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17306182335751924,-0.711449687723897,Medium
,282.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 23:00:00,947,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09359884784873038,-1.1639009219695142,Low
,281.88,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 00:00:00,494,0,2,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04875340622495858,-1.3918880288808209,Low
,281.78,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 01:00:00,332,1,2,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04088578488745287,-1.4734198419484403,Low
,281.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 02:00:00,261,2,2,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.013400802341323985,-1.509152920515113,Low
,281.17,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 03:00:00,361,3,2,0,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.00710670527131763,-1.458824640843743,Low
,281.25,0.0,0.0,92,Clear,sky is clear,2012-10-10 06:00:00,5875,6,2,0,1.0,6.123233995736766e-17,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.0008126082013157479,1.3162767002356042,High
,281.25,0.0,0.0,99,Rain,light rain,2012-10-10 07:00:00,6793,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0008126082013157479,1.7782903076187817,High
,281.25,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 07:00:00,6793,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0008126082013157479,1.7782903076187817,High
,280.1,0.0,0.0,99,Rain,light rain,2012-10-10 08:00:00,6283,8,2,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.09129025358260902,1.521616081294794,High
,280.1,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 08:00:00,6283,8,2,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.09129025358260902,1.521616081294794,High
,279.61,0.0,0.0,99,Rain,light rain,2012-10-10 09:00:00,5680,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.12984159813637894,1.2181365548764325,High
,279.61,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 09:00:00,5680,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.12984159813637894,1.2181365548764325,High
,279.67,0.0,0.0,99,Clear,sky is clear,2012-10-10 10:00:00,4632,10,2,0,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.1251210253338764,0.6906961839204738,Medium
,280.19,0.0,0.0,1,Clear,sky is clear,2012-10-10 11:00:00,4887,11,2,0,0.258819045102521,-0.9659258262890682,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.08420939437885745,0.8190332970824676,Medium
,282.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 12:00:00,5030,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06527541103371519,0.8910027370125269,High
,282.26,0.0,0.0,75,Clouds,broken clouds,2012-10-10 13:00:00,5067,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0786503673074731,0.9096242004909337,High
,282.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 14:00:00,5227,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06212836249871649,0.9901494479651259,High
,281.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 15:00:00,5610,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,0.025937304346195605,1.1829067591064735,High
,281.23,0.0,0.0,81,Clear,sky is clear,2012-10-10 16:00:00,6286,16,2,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.0023861324688151005,1.5231259296849353,High
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 18:00:00,4775,18,2,0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,0.762665623850533,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 19:00:00,3340,19,2,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,0.04045481056637221,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 20:00:00,3013,20,2,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,-0.12411866395900802,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 21:00:00,2603,21,2,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,-0.3304646106116254,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 22:00:00,1910,22,2,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,-0.6792395887342202,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 23:00:00,1037,23,2,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10540027985498893,-1.1186054702652812,Low
,273.9,0.0,0.0,1,Clear,sky is clear,2012-10-11 01:00:00,347,1,3,0,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.5790827765078556,-1.4658705999977348,Low
,274.4,0.0,0.0,75,Clouds,broken clouds,2012-10-11 03:00:00,350,3,3,0,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5397446698203359,-1.4643607516075936,Low
,274.05,0.0,0.0,75,Clouds,broken clouds,2012-10-11 04:00:00,850,4,3,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567281344501597,-1.2127193532507432,Low
,273.71,0.0,0.0,40,Clouds,scattered clouds,2012-10-11 05:00:00,2791,5,3,0,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5940312570491127,-0.23584744482944964,Medium
,272.66,0.0,0.0,1,Clear,sky is clear,2012-10-11 06:00:00,5809,6,3,0,1.0,6.123233995736766e-17,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6766412810929003,1.2830600356525,High
,272.65,0.0,0.0,1,Clear,sky is clear,2012-10-11 07:00:00,6798,7,3,0,0.9659258262890683,-0.25881904510252063,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6774280432266545,1.7808067216023502,High
,272.52,0.0,0.0,1,Clear,sky is clear,2012-10-11 08:00:00,6304,8,3,0,0.8660254037844387,-0.4999999999999998,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6876559509654092,1.5321850200257818,High
,275.19,0.0,0.0,20,Clouds,few clouds,2012-10-11 09:00:00,5291,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.47759046125405336,1.0223595469548028,High
,275.34,0.0,0.0,1,Clear,sky is clear,2012-10-11 10:00:00,4638,10,3,0,0.49999999999999994,-0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.46578902924779925,0.6937158807007561,Medium
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 14:00:00,5557,14,3,0,-0.4999999999999997,-0.8660254037844388,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2234145999175477,1.1562327708806472,High
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 15:00:00,5818,15,3,0,-0.7071067811865471,-0.7071067811865479,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2234145999175477,1.2875895808229232,High
,283.78,0.0,0.0,75,Clouds,broken clouds,2012-10-11 16:00:00,6272,16,3,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19823821163753122,1.5160799705309436,High
,283.52,0.0,0.0,75,Clouds,broken clouds,2012-10-11 17:00:00,5944,17,3,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17778239616002176,1.3510032132088496,High
,283.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 18:00:00,4949,18,3,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1620471534850148,0.8502368304787171,High
,282.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 19:00:00,3511,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06291512463246617,0.12651616880441507,Medium
,281.95,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 20:00:00,3039,20,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05426074116121078,-0.11103331124445179,Medium
,281.81,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 21:00:00,2679,21,3,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04324607128870637,-0.2922151180613841,Medium
,282.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 22:00:00,2094,22,3,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07078274596997187,-0.5866355541388992,Medium
,282.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 23:00:00,1284,23,3,0,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09989294491873225,-0.994294619476997,Medium
,283.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 00:00:00,630,0,4,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20846611937629045,-1.3234415685277574,Low
,284.64,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 01:00:00,410,1,4,0,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.265899755140066,-1.4341637838047716,Low
,284.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 02:00:00,331,2,4,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.26353946873881695,-1.473923124745154,Low
,283.18,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 03:00:00,372,3,4,0,0.7071067811865475,0.7071067811865476,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1510324836125104,-1.4532885300798923,Low
,282.26,0.0,0.0,72,Rain,light rain,2012-10-12 04:00:00,739,4,4,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0786503673074731,-1.268583743685964,Low
,280.77,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 05:00:00,2561,5,4,0,0.9659258262890683,0.25881904510252074,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.03857719062133599,-0.35160248807360084,Medium
,278.53,0.0,0.0,75,Clouds,broken clouds,2012-10-12 06:00:00,5586,6,4,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.21481190858142446,1.1708279719853445,High
,277.64,0.0,0.0,75,Clouds,broken clouds,2012-10-12 07:00:00,6992,7,4,0,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.28483373848520827,1.8784435841648082,High
,277.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 08:00:00,5860,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2643779230076988,1.3087274582848987,High
,278.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 09:00:00,5230,9,4,0,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2423485832626855,0.9916592963552671,High
,279.29,0.0,0.0,75,Clouds,broken clouds,2012-10-12 10:00:00,4864,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.15501798641639092,0.8074577927580525,Medium
,280.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 11:00:00,5146,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.06375357890134799,0.9493835414313162,High
,280.95,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 12:00:00,5526,12,4,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.024415472213828397,1.1406310041825225,High
,281.74,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 13:00:00,5383,13,4,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,0,0,0,0,0,0,0,0.037738736352454165,1.0686615642524633,High
,281.84,0.0,0.0,75,Clouds,broken clouds,2012-10-12 14:00:00,5758,14,4,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0456063576899554,1.2573926130201012,High
,282.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 15:00:00,5889,15,4,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09359884784873038,1.323322659389596,High
,282.2,0.0,0.0,75,Clouds,broken clouds,2012-10-12 16:00:00,6057,16,4,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07392979450497057,1.4078741692374976,High
,281.54,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 17:00:00,6028,17,4,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,0.022003493677447226,1.3932789681328004,High
,280.21,0.0,0.0,20,Clouds,few clouds,2012-10-12 18:00:00,5257,18,4,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0826358701113581,1.005247931866537,High
,282.2,0.0,0.0,56,Clear,sky is clear,2012-10-12 23:00:00,1897,23,4,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,0.07392979450497057,-0.6857822650914983,Medium
,272.58,0.0,0.0,1,Clear,sky is clear,2012-10-13 00:00:00,1335,0,5,1,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6829353781629067,-0.9686271968445982,Medium
,272.06,0.0,0.0,1,Clear,sky is clear,2012-10-13 01:00:00,769,1,5,1,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7238470091179257,-1.253485259784553,Low
,270.99,0.0,0.0,1,Clear,sky is clear,2012-10-13 02:00:00,570,2,5,1,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.808030557429217,-1.3536385363305794,Low
,270.29,0.0,0.0,20,Clouds,few clouds,2012-10-13 03:00:00,413,3,5,1,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8631039067917435,-1.4326539354146306,Low
